date,text,sentiment,mood,clean_text,city,temp,humidity,weather
2009-05-31 02:30:15,Rachel over  stayed last night  out to the park again today ,4,happy,rachel over  stayed last night  out to the park again today ,Kolkata,28.74,81,Clouds
2009-06-18 09:05:07,"@MissGC : You should!! It's highly recommended!! XD Oh, some people said that @BrianEHanerJr was an impostor ",0,sad,  you should its highly recommended xd oh some people said that  was an impostor ,Hyderabad,23.13,89,Clouds
2009-06-23 13:02:09,"@alexakim LOL... my bad, accidentally deleted it on my work PC, can't get it back til this evening  bad pic anyhow",0,sad, lol my bad accidentally deleted it on my work pc cant get it back til this evening  bad pic anyhow,Pune,24.11,72,Clouds
2009-06-17 21:44:47,My hurt just started again inside  thinking about everything makes me wanna go rawr!,0,sad,my hurt just started again inside  thinking about everything makes me wanna go rawr,Ahmedabad,31.42,58,Clouds
2009-06-05 12:01:59,"@tooclevername to those with hammers, everything looks like a nail!  ",4,happy, to those with hammers everything looks like a nail  ,Jaipur,34.37,42,Clouds
2009-06-01 13:03:41,@FireMom Taco Pie sounds kind of heavenly ,4,happy, taco pie sounds kind of heavenly ,Lucknow,29.99,69,Clouds
2009-06-03 01:07:59,@shezzitta thanks for the links to back to life - looking into it right now ,4,happy, thanks for the links to back to life  looking into it right now ,Delhi,34.12,51,Clouds
2009-06-01 05:09:37,@maych88 : here in Bangalore also ,0,sad,  here in bangalore also ,Mumbai,27.72,82,Clouds
2009-06-18 18:13:56,mourning because i can never share moose tracks with my best friend ,0,sad,mourning because i can never share moose tracks with my best friend ,Bangalore,23.83,77,Clouds
2009-05-30 12:02:53,I'm trying to show @chrispirillo how awesome Woopra is! Help me by going to http://www.geekbrief.tv right now! Thanks!! ,4,happy,im trying to show  how awesome woopra is help me by going to  right now thanks ,Chennai,29.34,81,Clouds
2009-05-09 22:46:42,"THIS IS ORIGINAL FROM YOURS TRULY...  &quot;If you want to become wealthy, learn the things most ppl say they don't have time for&quot; -ME",4,happy,this is original from yours truly  quotif you want to become wealthy learn the things most ppl say they dont have time forquot me,Kolkata,28.74,81,Clouds
2009-06-05 18:37:43,@djksly what no daily quote?  was lookin fwd to it mami,0,sad, what no daily quote  was lookin fwd to it mami,Hyderabad,23.13,89,Clouds
2009-06-07 08:12:36,@carloslamona I do too and I miss that. Phone date this week ,4,happy, i do too and i miss that phone date this week ,Pune,24.11,72,Clouds
2009-06-15 06:21:21,@sociaIIyawkward  Hey lady!  How is your day!  I say little makeup!  I dont like to wear a lot unless I have too!  ,4,happy,  hey lady  how is your day  i say little makeup  i dont like to wear a lot unless i have too  ,Ahmedabad,31.42,58,Clouds
2009-05-31 16:54:50,@FreddysFingers there's just no place for a little Ninja Bunny in Campbell ,0,sad, theres just no place for a little ninja bunny in campbell ,Jaipur,34.37,42,Clouds
2009-05-26 22:40:15,"i saw an extremely big insect and when i wanna hit it, it's gone! ",0,sad,i saw an extremely big insect and when i wanna hit it its gone ,Lucknow,29.99,69,Clouds
2009-06-18 12:13:22,cant wait till westlife cum back am missing them soo soo much  x,0,sad,cant wait till westlife cum back am missing them soo soo much  x,Delhi,34.12,51,Clouds
2009-06-04 22:47:22,@racingleager thanks for the article on danica ,4,happy, thanks for the article on danica ,Mumbai,27.72,82,Clouds
2009-06-06 19:34:29,"Checkin out Tropic Thunder and eatin Corn Pops...oh yeah, its a good nite ",4,happy,checkin out tropic thunder and eatin corn popsoh yeah its a good nite ,Bangalore,23.83,77,Clouds
2009-06-16 23:01:22,Hate it when I find the perfect pair of jeans online only to find that they are $178!!!  makes me sad. Hello! Skinny Jeans are so perfect.,0,sad,hate it when i find the perfect pair of jeans online only to find that they are   makes me sad hello skinny jeans are so perfect,Chennai,29.34,81,Clouds
2009-04-20 04:14:19,@Edomed hahahahahha...this one is best  hahaha...hope ur doing ok take care,4,happy, hahahahahhathis one is best  hahahahope ur doing ok take care,Kolkata,28.74,81,Clouds
2009-05-31 07:11:55,Just cleaned my room ,4,happy,just cleaned my room ,Hyderabad,23.13,89,Clouds
2009-05-29 01:00:56,"I'm saying goodbye to Sydney for a few days, and Hello to Rapeville.... I'll miss pretty ",0,sad,im saying goodbye to sydney for a few days and hello to rapeville ill miss pretty ,Pune,24.11,72,Clouds
2009-06-03 00:48:21,It feel so good when doing something you like is working  (and making money),4,happy,it feel so good when doing something you like is working  and making money,Ahmedabad,31.42,58,Clouds
2009-06-02 21:53:15,"@JamesDeen you mean she didn't get you chocolate ice cream, or like...chocolate chip? solves the ice cream &amp; chocolate need ",4,happy, you mean she didnt get you chocolate ice cream or likechocolate chip solves the ice cream amp chocolate need ,Jaipur,34.37,42,Clouds
2009-06-01 12:29:27,@tylerhilton Thinking about coming to Sweden? ,4,happy, thinking about coming to sweden ,Lucknow,29.99,69,Clouds
2009-05-14 03:22:20,@GeoffLloyd i've a big crush on her! Find out if her fan's broken for me ,4,happy, ive a big crush on her find out if her fans broken for me ,Delhi,34.12,51,Clouds
2009-05-18 04:46:57,going to be live blogging the #freshnet session over here -  http://twurl.nl/ynxqkj - hit refresh every now &amp; again ,4,happy,going to be live blogging the  session over here     hit refresh every now amp again ,Mumbai,27.72,82,Clouds
2009-05-28 22:07:35,@LadyOfDnB so i just got updated with the js blogspot thing... thats so retarded ,0,sad, so i just got updated with the js blogspot thing thats so retarded ,Bangalore,23.83,77,Clouds
2009-05-30 09:05:24,I have plans for today and friday wiff val n charweee ,4,happy,i have plans for today and friday wiff val n charweee ,Chennai,29.34,81,Clouds
2009-06-17 02:47:33,good morning babiesss. i don't feel like straightening my hair that takes 45 min. ,0,sad,good morning babiesss i dont feel like straightening my hair that takes  min ,Kolkata,28.74,81,Clouds
2009-06-16 15:57:01,@davewhittle and by the look of the fog... you won't be coming any time soon! ,0,sad, and by the look of the fog you wont be coming any time soon ,Hyderabad,23.13,89,Clouds
2009-06-20 21:09:58,"I miss Jordy Wordy  ew, its father's day.",0,sad,i miss jordy wordy  ew its fathers day,Pune,24.11,72,Clouds
2009-05-30 09:25:29,online marketing Mission Statement or something like that  | psykoid.com http://bit.ly/TV22r,4,happy,online marketing mission statement or something like that   psykoidcom ,Ahmedabad,31.42,58,Clouds
2009-06-20 12:32:10,Kinda cold to be laying out poolside ,0,sad,kinda cold to be laying out poolside ,Jaipur,34.37,42,Clouds
2009-06-06 11:15:03,@mileycyrus you can miss out SCOTLAND on your UK tour ,0,sad, you can miss out scotland on your uk tour ,Lucknow,29.99,69,Clouds
2009-06-25 02:39:53,"i feel bad for my brother... he graduated high school yesterday, but both my parents are here in egypt with me. he was all alone ",0,sad,i feel bad for my brother he graduated high school yesterday but both my parents are here in egypt with me he was all alone ,Delhi,34.12,51,Clouds
2009-06-06 00:11:11,redeorating my restaurant ,4,happy,redeorating my restaurant ,Mumbai,27.72,82,Clouds
2009-06-19 21:53:10,Stupid phone got retarded today and now so sad over lost pictures. Bye bye past few weeks... ,0,sad,stupid phone got retarded today and now so sad over lost pictures bye bye past few weeks ,Bangalore,23.83,77,Clouds
2009-06-05 22:28:14,"happy, sad, excited, nervous, is there a specific name for it other than complicated? huh? oh yea, GRADUATION! ",4,happy,happy sad excited nervous is there a specific name for it other than complicated huh oh yea graduation ,Chennai,29.34,81,Clouds
2009-06-19 20:34:39,@yunglarry LARRYYYYYY YOU NEVER RESPOND    HAHAHAHAHAHAHAHA,0,sad, larryyyyyy you never respond    hahahahahahahaha,Kolkata,28.74,81,Clouds
2009-05-10 04:53:04,says good evening plurkess!!! http://tinyurl.com/deg3ve http://plurk.com/p/swfzh,4,happy,says good evening plurkess  ,Hyderabad,23.13,89,Clouds
2009-06-15 09:22:00,"rode the edge of the storm home, some hail, but as soon as I got through the door, the skys have opened, off to walk the dog in a storm ",4,happy,rode the edge of the storm home some hail but as soon as i got through the door the skys have opened off to walk the dog in a storm ,Pune,24.11,72,Clouds
2009-05-31 14:44:41,"@simplyamee  that's pretty bummy....  your app was in first, so why don't they push another pup to them?",0,sad,  thats pretty bummy  your app was in first so why dont they push another pup to them,Ahmedabad,31.42,58,Clouds
2009-06-24 21:39:55,"teary-eyed, hoping my cousin will find the strength to stay alive from cancer.. ",0,sad,tearyeyed hoping my cousin will find the strength to stay alive from cancer ,Jaipur,34.37,42,Clouds
2009-06-06 09:14:59,&quot;God only gives us 1 life - don't waste it on a loser.&quot;  ,4,happy,quotgod only gives us  life  dont waste it on a loserquot  ,Lucknow,29.99,69,Clouds
2009-06-02 22:16:42,just played uno and im tired but I dont wanna go to bed ,0,sad,just played uno and im tired but i dont wanna go to bed ,Delhi,34.12,51,Clouds
2009-06-18 14:18:39,laying down with a horrible headache ,0,sad,laying down with a horrible headache ,Mumbai,27.72,82,Clouds
2009-05-31 18:14:30,"@PinkBerryGirl yes very true! the food was awesome  got my jumbo onion rings check my twitpic for a pic of them, lol &amp; philly cheesesteak!",4,happy, yes very true the food was awesome  got my jumbo onion rings check my twitpic for a pic of them lol amp philly cheesesteak,Bangalore,23.83,77,Clouds
2009-04-07 05:54:51,getting to roll out on his 255/70/16's yeaah im a white rapper ,4,happy,getting to roll out on his s yeaah im a white rapper ,Chennai,29.34,81,Clouds
2009-06-01 06:20:55,"@JasonSco good morning jason! yeah, ME TOO! i went to bed @ 1AM and get up @ 6AM. i'm very tired too  still have a long day ahead tho lol",0,sad, good morning jason yeah me too i went to bed  am and get up  am im very tired too  still have a long day ahead tho lol,Kolkata,28.74,81,Clouds
2009-06-17 17:22:34,@catts me too ,0,sad, me too ,Hyderabad,23.13,89,Clouds
2009-06-02 20:29:26,"omg. I haven't been on here in ages  Well, I'm starting to come back slowly but surely. ;3",0,sad,omg i havent been on here in ages  well im starting to come back slowly but surely ,Pune,24.11,72,Clouds
2009-06-16 04:41:00,"I hate old RM cases, one just bit me ",0,sad,i hate old rm cases one just bit me ,Ahmedabad,31.42,58,Clouds
2009-05-31 18:14:24,"Congrats @ashleytisdale!  @mileycyrus youll win for Last Song eventually, girl, dont worry!",4,happy,congrats    youll win for last song eventually girl dont worry,Jaipur,34.37,42,Clouds
2009-05-03 01:10:44,@darker_artic yeah...maybe one day it will pay off.  have a nice day,4,happy, yeahmaybe one day it will pay off  have a nice day,Lucknow,29.99,69,Clouds
2009-06-03 02:43:58,@lenier you still giving it to the blues tonight tho? i reckon first try decides the game  #origin,4,happy, you still giving it to the blues tonight tho i reckon first try decides the game  ,Delhi,34.12,51,Clouds
2009-06-21 01:09:27,oh yay torchwood has gone up to 20% its so slow ,0,sad,oh yay torchwood has gone up to  its so slow ,Mumbai,27.72,82,Clouds
2009-06-04 09:18:17,"@chadxhatred that sounds so redneck. then again, you ARE from kansas! hahaha ",4,happy, that sounds so redneck then again you are from kansas hahaha ,Bangalore,23.83,77,Clouds
2009-06-06 12:36:31,@AlanCarr lookin forward to chattyman. the book was well  funny!   x,4,happy, lookin forward to chattyman the book was well  funny   x,Chennai,29.34,81,Clouds
2009-06-05 09:10:40,yessss @Jonasbrothers have done a video for Fly With Me ,4,happy,yessss  have done a video for fly with me ,Kolkata,28.74,81,Clouds
2009-06-01 06:32:14,"hungry,tired,yet in a great mood! ",4,happy,hungrytiredyet in a great mood ,Hyderabad,23.13,89,Clouds
2009-06-06 03:14:22,"New tegan &amp; sara video, ROFL! Genius  How is everyone this...not so fine saturday?",4,happy,new tegan amp sara video rofl genius  how is everyone thisnot so fine saturday,Pune,24.11,72,Clouds
2009-05-10 10:09:34,"At Meg's, Neck Ache From Plugged  xxx",0,sad,at megs neck ache from plugged  xxx,Ahmedabad,31.42,58,Clouds
2009-05-29 16:05:05,I'm leaving work now. Trying to decide if I return on Sunday afternoon or Monday 4 am to meet a noon (UK time) deadline. ,0,sad,im leaving work now trying to decide if i return on sunday afternoon or monday  am to meet a noon uk time deadline ,Jaipur,34.37,42,Clouds
2009-05-18 02:52:16,"@danspace Missy Higgins? Ugh, call the police! ",4,happy, missy higgins ugh call the police ,Lucknow,29.99,69,Clouds
2009-06-01 02:40:10,@jamshedwadia want to shave your head?? ,4,happy, want to shave your head ,Delhi,34.12,51,Clouds
2009-06-20 11:10:32,@SimonBob Nobody cares about grammar anymore. ,0,sad, nobody cares about grammar anymore ,Mumbai,27.72,82,Clouds
2009-05-29 10:23:52,"@stephenfry Oooo, Sound's good ",4,happy, oooo sounds good ,Bangalore,23.83,77,Clouds
2009-05-31 13:20:35,@cassandra2603 God what a cheery chat has he somehow can back into the news ? I know about Vera Drake hmm not pleasant  x,0,sad, god what a cheery chat has he somehow can back into the news  i know about vera drake hmm not pleasant  x,Chennai,29.34,81,Clouds
2009-06-15 13:13:31,thanks for your support @stevebeasant ,4,happy,thanks for your support  ,Kolkata,28.74,81,Clouds
2009-06-03 07:21:41,"Awww man, I woke up sick ",0,sad,awww man i woke up sick ,Hyderabad,23.13,89,Clouds
2009-04-07 01:48:25,"after smoking for 16 years , i have now not had a smoke for 4 weeks and 1 day  woooohooooo happy days",4,happy,after smoking for  years  i have now not had a smoke for  weeks and  day  woooohooooo happy days,Pune,24.11,72,Clouds
2009-05-10 20:35:21,sooo im up and out! out with my peeps. i can tell its gonna be a early night. wishing i was caked up instead ,0,sad,sooo im up and out out with my peeps i can tell its gonna be a early night wishing i was caked up instead ,Ahmedabad,31.42,58,Clouds
2009-06-15 07:48:35,"@NoraReed a year ago, after our move, we had tons and tons of packing material. Didn't save any, though ",0,sad, a year ago after our move we had tons and tons of packing material didnt save any though ,Jaipur,34.37,42,Clouds
2009-06-07 13:29:52,i wanna go to the manchester apollo! ,4,happy,i wanna go to the manchester apollo ,Lucknow,29.99,69,Clouds
2009-04-07 02:54:27,@fionamccarthy Thanx hun ,4,happy, thanx hun ,Delhi,34.12,51,Clouds
2009-04-20 02:30:51,@pinkymcsian YES bloody work ,0,sad, yes bloody work ,Mumbai,27.72,82,Clouds
2009-06-07 15:31:50,"http://twitpic.com/6v42q - Busy day at Genesis Bicycles in Easton, PA. Got in a great ride, now hubby has some shop work to do ",4,happy,  busy day at genesis bicycles in easton pa got in a great ride now hubby has some shop work to do ,Bangalore,23.83,77,Clouds
2009-06-19 01:27:04,"@shannamoakler http://twitpic.com/7s8p5 - Yeah that's the story of my life, and that pooor puppy ",0,sad,   yeah thats the story of my life and that pooor puppy ,Chennai,29.34,81,Clouds
2009-06-14 22:36:33,Excuse me @btubquiz - can has interesting question please? Afternoon = bleh  [*nudge nudge* @lexiphanic],0,sad,excuse me   can has interesting question please afternoon  bleh  nudge nudge ,Kolkata,28.74,81,Clouds
2009-06-16 00:24:17,@bryanchin87 @prakashdaniel I choke on Shisha  Safa still?,0,sad,  i choke on shisha  safa still,Hyderabad,23.13,89,Clouds
2009-04-19 11:05:49,@xnattsx not top bad thanks  and you?,4,happy, not top bad thanks  and you,Pune,24.11,72,Clouds
2009-06-18 08:55:09,must get my butt out to see more shows/concerts. Last one I've been to was Spice Girls ,0,sad,must get my butt out to see more showsconcerts last one ive been to was spice girls ,Ahmedabad,31.42,58,Clouds
2009-06-18 04:24:17,"Oh no, was meant to go to the post office before it closed  hope they don't return my package",0,sad,oh no was meant to go to the post office before it closed  hope they dont return my package,Jaipur,34.37,42,Clouds
2009-06-06 11:47:55,"@MissMillions lololol...Good afternoon Miss MiL-Li-YONZ  Long night, ay? lol..Hope you're feeling better..",4,happy, lolololgood afternoon miss milliyonz  long night ay lolhope youre feeling better,Lucknow,29.99,69,Clouds
2009-05-30 15:48:03,"@vampirefreak101 Hey thanks a lot for you coverage in Motepulciano,  congrats girl!!!!  You make me so happy!!! ",4,happy, hey thanks a lot for you coverage in motepulciano  congrats girl  you make me so happy ,Delhi,34.12,51,Clouds
2009-06-05 22:45:07,"@modus_operandi what is zaceed!? Also, nice tat @markdamgaard. ",4,happy, what is zaceed also nice tat  ,Mumbai,27.72,82,Clouds
2009-06-17 10:31:52,@thehappyhours I'm so sorry ,0,sad, im so sorry ,Bangalore,23.83,77,Clouds
2009-05-30 08:21:06,"quote of the day:people maybe won't remember what you said or did, but they will remember how you made them feel... ",4,happy,quote of the daypeople maybe wont remember what you said or did but they will remember how you made them feel ,Chennai,29.34,81,Clouds
2009-05-29 23:55:06,My favorite part of the Tonight Show w/ Jay Leno is Jaywalking! Loved it! Will miss it! ,0,sad,my favorite part of the tonight show w jay leno is jaywalking loved it will miss it ,Kolkata,28.74,81,Clouds
2009-05-31 15:23:33,Just got home. About to leave for another grad party ,4,happy,just got home about to leave for another grad party ,Hyderabad,23.13,89,Clouds
2009-04-20 06:39:48,@zwalkk could you make yourself look like any more of a stoner punk?! sheesh.. let me remind u: 4/20- not a real holiday ,4,happy, could you make yourself look like any more of a stoner punk sheesh let me remind u  not a real holiday ,Pune,24.11,72,Clouds
2009-05-31 06:50:00,"holy careful cropping, batman!    http://bit.ly/iNjhI",4,happy,holy careful cropping batman    ,Ahmedabad,31.42,58,Clouds
2009-06-06 14:39:27,"@writinginrain lol, i have too many favorites. thanks tho. ",4,happy, lol i have too many favorites thanks tho ,Jaipur,34.37,42,Clouds
2009-05-11 23:38:17,"My god this book is like listening to a record on repeat 170,000 times. I GET IT! AID TO AFRICA HASN'T &amp; WON'T HELP. Shut The Fuck Up! .. ",0,sad,my god this book is like listening to a record on repeat  times i get it aid to africa hasnt amp wont help shut the fuck up  ,Lucknow,29.99,69,Clouds
2009-06-01 01:38:28,@WeirdKidd its never too early or too late ,4,happy, its never too early or too late ,Delhi,34.12,51,Clouds
2009-05-30 12:38:34,"Ugh,my laptop randomly stopped working...*Panick*-Oh no,what have i done?! ",0,sad,ughmy laptop randomly stopped workingpanickoh nowhat have i done ,Mumbai,27.72,82,Clouds
2009-06-06 04:57:04,@Mickie_1 thanks ,4,happy, thanks ,Bangalore,23.83,77,Clouds
2009-06-05 18:45:44,@minamic: Very true. ,4,happy, very true ,Chennai,29.34,81,Clouds
2009-06-06 20:32:49,hung with the boy. tomorrowwwwwwwww;; seeing Up with emma and Bribear!  i'm so excited.,4,happy,hung with the boy tomorrowwwwwwwww seeing up with emma and bribear  im so excited,Kolkata,28.74,81,Clouds
2009-06-02 04:51:29,@MissJoJoSmith Aw poor Subo ,0,sad, aw poor subo ,Hyderabad,23.13,89,Clouds
2009-06-04 12:59:22,@KickingBuckets paul has a huge yin. Like a baby's arm ,0,sad, paul has a huge yin like a babys arm ,Pune,24.11,72,Clouds
2009-04-18 07:30:34,@LaMisty_Elite the mikey worm! It's a virus. Some kid hacks into ur acct. I don't know how 2 get rid of it! HELP!!! ,0,sad, the mikey worm its a virus some kid hacks into ur acct i dont know how  get rid of it help ,Ahmedabad,31.42,58,Clouds
2009-05-03 02:42:05,My ppl already at Carribean Fusion... heard its poppin... ,4,happy,my ppl already at carribean fusion heard its poppin ,Jaipur,34.37,42,Clouds
2009-06-15 13:33:52,@nerdydork LOL! the thing that sucks for me is that I almost got my nose pierced today but I couldn't since i'm not 16 ,0,sad, lol the thing that sucks for me is that i almost got my nose pierced today but i couldnt since im not  ,Lucknow,29.99,69,Clouds
2009-06-05 18:38:03,@romaiel Not a good time for a relationship.  Maybe a good time for a few flings though. He's young. She's young. They've got years.,4,happy, not a good time for a relationship  maybe a good time for a few flings though hes young shes young theyve got years,Delhi,34.12,51,Clouds
2009-06-15 11:35:41,still recovering from this weekend.  at least I'm off today...,0,sad,still recovering from this weekend  at least im off today,Mumbai,27.72,82,Clouds
2009-04-19 07:39:48,Finally done all my coursewrok thank god! Time to chillax ,4,happy,finally done all my coursewrok thank god time to chillax ,Bangalore,23.83,77,Clouds
2009-06-18 14:35:51,I have got such a sore stomach!!! At home sulking ,0,sad,i have got such a sore stomach at home sulking ,Chennai,29.34,81,Clouds
2009-05-31 05:10:59,off for a BBQ this aft! ,4,happy,off for a bbq this aft ,Kolkata,28.74,81,Clouds
2009-06-20 15:39:33,@nantastiic she was in a coma after a car accident ,0,sad, she was in a coma after a car accident ,Hyderabad,23.13,89,Clouds
2009-06-16 20:52:10,watchen the FRESH PRINCE OF BEL-AIR...still missen da hubby.. ,0,sad,watchen the fresh prince of belairstill missen da hubby ,Pune,24.11,72,Clouds
2009-05-22 01:45:06,"is asking, does Kris Allen has a Twitter account?  ",4,happy,is asking does kris allen has a twitter account  ,Ahmedabad,31.42,58,Clouds
2009-05-03 20:46:54,"@tferraro @soverpeck @rhetter ACTUALLY...a potato is a tuber, but it's also known as a root vegetable...hey I'm Irish and know my spuds ",4,happy,   actuallya potato is a tuber but its also known as a root vegetablehey im irish and know my spuds ,Jaipur,34.37,42,Clouds
2009-06-06 01:39:29,"@NathanFillion im watching slither, its 4:30 am... im gunna have nightmares (worth it though lol great movie ",4,happy, im watching slither its  am im gunna have nightmares worth it though lol great movie ,Lucknow,29.99,69,Clouds
2009-06-07 06:33:15,New on Etsy: Baseball stud earrings 7$  http://bit.ly/7S33G,4,happy,new on etsy baseball stud earrings   ,Delhi,34.12,51,Clouds
2009-06-18 09:36:14,Is going home late today after tiring loooooong day of work..... ,0,sad,is going home late today after tiring loooooong day of work ,Mumbai,27.72,82,Clouds
2009-05-30 23:40:03,@boomx17 hey nothign have you checked out my website yet? ,4,happy, hey nothign have you checked out my website yet ,Bangalore,23.83,77,Clouds
2009-06-20 21:45:19,Eating dinner with Tubby. He doesn't want any cow's tongue ,0,sad,eating dinner with tubby he doesnt want any cows tongue ,Chennai,29.34,81,Clouds
2009-06-23 16:11:03,@zara19 I tried convincing my parents but it was no good. They don't want me to have a pet ,0,sad, i tried convincing my parents but it was no good they dont want me to have a pet ,Kolkata,28.74,81,Clouds
2009-06-15 02:45:29,@3aneeda ma 36ach ma 3a6anee... the QUEEN of online shopping ,4,happy, ma ach ma aanee the queen of online shopping ,Hyderabad,23.13,89,Clouds
2009-04-19 04:38:33,@sarah_cawood I've fed the rays off Grand Cayman. It was awesome ,4,happy, ive fed the rays off grand cayman it was awesome ,Pune,24.11,72,Clouds
2009-06-01 19:47:49,JUST ME AND THESE FOUR WALLS AGAIN la la la la la..................... screams! i dont like thunder! ,0,sad,just me and these four walls again la la la la la screams i dont like thunder ,Ahmedabad,31.42,58,Clouds
2009-05-17 09:56:46,"@kd0bik not great this morning... got a stomach bug and was sick.... but doing better now, just laying in bed reading tweets! ",4,happy, not great this morning got a stomach bug and was sick but doing better now just laying in bed reading tweets ,Jaipur,34.37,42,Clouds
2009-06-16 16:26:20,"lol @rosiehancock Misunderestimated - whats wrong with that word? Also, been thinking bout your harsh truth and I have to say u are right ",0,sad,lol  misunderestimated  whats wrong with that word also been thinking bout your harsh truth and i have to say u are right ,Lucknow,29.99,69,Clouds
2009-06-15 02:53:45,@Theprettyartist I undestand the 'vicar types' comment now ,4,happy, i undestand the vicar types comment now ,Delhi,34.12,51,Clouds
2009-06-01 23:54:30,@lakersnation went 2 the 3rd one in grade7. dat was unforgettable. Maddog was dancing n everything.  i seriously want a parade dis year 2.,4,happy, went  the rd one in grade dat was unforgettable maddog was dancing n everything  i seriously want a parade dis year ,Mumbai,27.72,82,Clouds
2009-06-02 11:18:21,@catherinequinn9 wasn't doing anything particularly interesting just did the school run with the kiddies haha ,4,happy, wasnt doing anything particularly interesting just did the school run with the kiddies haha ,Bangalore,23.83,77,Clouds
2009-06-15 04:27:58,Sad I still cant seem to preorder a sim free/payg 3GS. Get the impression because I'm happy with Â£15 p/m instead of Â£30 I'll have to wait ,0,sad,sad i still cant seem to preorder a sim freepayg gs get the impression because im happy with  pm instead of  ill have to wait ,Chennai,29.34,81,Clouds
2009-06-05 14:55:30,#followfriday wonderwoman @VelcroShoes is seriously the only follow I recommend she's ultra COOL!  enough said FOLLOW HER! ,4,happy, wonderwoman  is seriously the only follow i recommend shes ultra cool  enough said follow her ,Kolkata,28.74,81,Clouds
2009-06-15 04:44:13,"@onesugarplease had an awesome weekend thanks, lots of miles on the bike!  hope your paella was good ",4,happy, had an awesome weekend thanks lots of miles on the bike  hope your paella was good ,Hyderabad,23.13,89,Clouds
2009-05-29 13:33:45,Sick daddy  send prayer his way,0,sad,sick daddy  send prayer his way,Pune,24.11,72,Clouds
2009-06-07 20:00:42,@worshipmeonly haha her reality show was pretty hilarious! ,4,happy, haha her reality show was pretty hilarious ,Ahmedabad,31.42,58,Clouds
2009-06-15 19:24:24,+ICU+ the countdown begins! This Friday @ the Dragonfly! ICU on da dancefloor ,4,happy,icu the countdown begins this friday  the dragonfly icu on da dancefloor ,Jaipur,34.37,42,Clouds
2009-06-18 07:56:18,It's raining fucking harrrrrd. ,0,sad,its raining fucking harrrrrd ,Lucknow,29.99,69,Clouds
2009-06-06 15:50:14,@ work  wanting to be at the fight with the rest of the guys.,0,sad, work  wanting to be at the fight with the rest of the guys,Delhi,34.12,51,Clouds
2009-05-31 14:31:11,Oooo Kardashians is on twice ,4,happy,oooo kardashians is on twice ,Mumbai,27.72,82,Clouds
2009-06-23 16:31:11,my sister's friend threw something at her head &amp; now it's bleeding. ,0,sad,my sisters friend threw something at her head amp now its bleeding ,Bangalore,23.83,77,Clouds
2009-06-07 00:01:28,@tr74fpp Get 100 followers a day using www.tweeteradder.com Once you add everyone you are on the train or pay vip ,4,happy, get  followers a day using wwwtweeteraddercom once you add everyone you are on the train or pay vip ,Chennai,29.34,81,Clouds
2009-06-03 02:04:55,will get blackberry this sunday !!! ,4,happy,will get blackberry this sunday  ,Kolkata,28.74,81,Clouds
2009-05-26 21:53:02,The real estate market in Tulare county is so awesome right now!  Lots of buyer's &amp; not enough seller's...that is my problem right now!  ,4,happy,the real estate market in tulare county is so awesome right now  lots of buyers amp not enough sellersthat is my problem right now  ,Hyderabad,23.13,89,Clouds
2009-05-02 13:11:53,"Ok, apparently BOTH broadcast sites are killing my machine today, so broadcast called off. Sorry. ",0,sad,ok apparently both broadcast sites are killing my machine today so broadcast called off sorry ,Pune,24.11,72,Clouds
2009-05-30 21:09:15,@annaoboe I feel guilty for stealing your Hart tweet now  I don't think he will actually reply an answer though,0,sad, i feel guilty for stealing your hart tweet now  i dont think he will actually reply an answer though,Ahmedabad,31.42,58,Clouds
2009-06-18 22:04:00,"great run tonight, now off to bed.. got to get up earlier to do my morning workout.. gonna be a long day tomorrow! got to go back to work ",0,sad,great run tonight now off to bed got to get up earlier to do my morning workout gonna be a long day tomorrow got to go back to work ,Jaipur,34.37,42,Clouds
2009-06-07 09:23:00,"On my way home, giving twin atlantic a miss. couldnt even get into the courtyard they were in. Thats twice ive missed them now! ",0,sad,on my way home giving twin atlantic a miss couldnt even get into the courtyard they were in thats twice ive missed them now ,Lucknow,29.99,69,Clouds
2009-06-02 11:51:02,I know I've said this a million times before but...I really wish I wasn't allergic to hair dye ,0,sad,i know ive said this a million times before buti really wish i wasnt allergic to hair dye ,Delhi,34.12,51,Clouds
2009-06-03 02:18:42,@TheIntriguing1 I think it's more of a respitiry infection ,0,sad, i think its more of a respitiry infection ,Mumbai,27.72,82,Clouds
2009-06-18 08:51:15,@nadalnews that's awful ,0,sad, thats awful ,Bangalore,23.83,77,Clouds
2009-05-17 07:12:30,@fromtheold is that like the sequel to Mathematica?  I like a lot of what that guy does.  Seems to be a bona fide genius ,4,happy, is that like the sequel to mathematica  i like a lot of what that guy does  seems to be a bona fide genius ,Chennai,29.34,81,Clouds
2009-05-30 18:46:51,@KristenLihos want to come for dessert? ,4,happy, want to come for dessert ,Kolkata,28.74,81,Clouds
2009-06-15 08:04:32,"@persiankiwi are you able to upload?  Otherwise, DM me ",4,happy, are you able to upload  otherwise dm me ,Hyderabad,23.13,89,Clouds
2009-05-18 00:00:31,This One Is For You - Free Marketing  | MangoOrangeï¿½ http://tinyurl.com/p5nssr,4,happy,this one is for you  free marketing   mangoorange ,Pune,24.11,72,Clouds
2009-05-30 22:02:02,keep having bad dreams these days...can't sleep well ,0,sad,keep having bad dreams these dayscant sleep well ,Ahmedabad,31.42,58,Clouds
